spp,date,TBOH,TWOH,TWKO,FLOH,SBOH,TWNAIO
HCRE,80-10,20.3389830508475,6.77966101694915,18.6440677966102,13.5593220338983,25.4237288135593,15.2542372881356
HCRE,80-11,69.5035460992908,14.1843971631206,14.1843971631206,0,0,2.12765957446809
HCRE,80-12,37.9518072289157,12.0481927710843,13.855421686747,18.0722891566265,12.0481927710843,6.02409638554217
HCRE,81-01,32.1637426900585,11.6959064327485,42.6900584795322,0,7.01754385964912,6.4327485380117
HCRE,81-02,25.974025974026,0,31.1688311688312,25.974025974026,6.49350649350649,10.3896103896104
HCRE,81-03,31.8573185731857,7.38007380073801,36.4083640836408,19.1881918819188,2.7060270602706,2.460024600246
HCRE,81-04,26.713532513181,22.3198594024605,16.871704745167,25.6590509666081,1.40597539543058,7.0298769771529
HCRE,81-06,26.0416666666667,15.625,15.625,37.5,5.20833333333333,0
HCRE,81-07,7.01754385964912,7.01754385964912,31.5789473684211,25.6140350877193,16.4912280701754,12.280701754386
HCRE,81-08,11.0327918957612,25.3754213602508,33.0677291657153,13.2393502749135,7.35519459717414,9.92951270618509
HCRE,81-09,13.8461538461538,19.2307692307692,18.7179487179487,33.3333333333333,4.61538461538462,10.2564102564103
HCRE,81-10,9.02777777777778,17.0138888888889,63.5416666666667,6.94444444444444,3.47222222222222,0
HCRE,81-12,0,15.7009345794393,6.72897196261682,15.5140186915888,29.9065420560748,32.1495327102804
HCRE,82-01,8.88888888888889,39.1111111111111,0,0,14.2222222222222,37.7777777777778
HAAM,77-05,17.4927113702624,33.5276967930029,27.4052478134111,0,6.99708454810496,14.5772594752187
HAAM,77-06,25.4966887417219,50,8.60927152317881,0,10.9271523178808,4.96688741721854
HAAM,77-07,43.1937172774869,17.0157068062827,20.6806282722513,6.80628272251309,9.94764397905759,2.35602094240838
HAAM,77-08,37.1720116618076,5.24781341107872,8.7463556851312,32.3615160349854,12.3906705539359,4.08163265306122
HAAM,77-09,28.8537549407115,15.0197628458498,3.55731225296443,52.1739130434783,0,0.395256916996047
HAAM,77-10,32.5112107623318,7.847533632287,8.96860986547085,49.3273542600897,0,1.34529147982063
HAAM,77-11,46.969696969697,15.1515151515152,14.1414141414141,15.1515151515152,6.56565656565657,2.02020202020202
HAAM,77-12,51.6587677725119,4.73933649289099,29.3838862559242,0,14.218009478673,0
HAAM,78-01,42.1259842519685,13.5826771653543,28.9370078740157,0,11.4173228346457,3.93700787401575
HAAM,78-02,25.4777070063694,48.4076433121019,21.8683651804671,0,4.24628450106157,0
HAAM,78-03,14.7368421052632,44.812030075188,18.9473684210526,0,3.00751879699248,18.4962406015038
HAAM,78-04,11.038961038961,65.5844155844156,5.84415584415584,3.24675324675325,1.94805194805195,12.3376623376623
HAAM,78-05,31.6837303754266,38.9647337883959,21.160409556314,0,2.21843003412969,5.97269624573379
HAAM,78-06,11.1801242236025,66.7701863354037,10.5590062111801,1.5527950310559,4.6583850931677,5.27950310559006
HAAM,78-07,37.9381443298969,19.3814432989691,9.07216494845361,25.360824742268,8.24742268041237,0
HAAM,78-08,10.8856088560886,7.93357933579336,26.5682656826568,53.8745387453875,0,0.738007380073801
HAAM,78-09,21.5151515151515,19.6969696969697,13.6363636363636,39.0909090909091,6.06060606060606,0
HAAM,78-10,25.4107338444688,31.2157721796276,10.6243154435926,22.5629791894852,0.657174151150055,9.52902519167579
HAAM,78-11,40.8620689655172,41.0344827586207,6.37931034482759,0,8.10344827586207,3.62068965517241
HAAM,78-12,29.6296296296296,11.1111111111111,24.4444444444444,15.5555555555556,17.7777777777778,1.48148148148148
HAAM,79-01,25,31.5909090909091,16.1363636363636,0,9.09090909090909,18.1818181818182
HAAM,79-02,24.8183556405354,21.9885277246654,23.7476099426386,3.82409177820268,22.7533460803059,2.86806883365201
HAAM,79-03,38.2119205298013,0,35.9602649006623,0,14.5695364238411,11.2582781456954
HAAM,79-04,46.5020576131687,4.11522633744856,22.8395061728395,0,13.3744855967078,13.1687242798354
HAAM,79-05,30.3125,28.125,25.3125,0,6.25,10
HAAM,79-07,46.1811391596639,8.40336134453781,8.0672268907563,30.2521008403361,1.38188605042017,5.71428571428571
HAAM,79-08,21.1538461538462,0,3.84615384615385,62.3076923076923,10.7692307692308,1.92307692307692
HAAM,79-09,48.6111111111111,0,14.5833333333333,24.3055555555556,12.5,0
HAAM,79-10,72.8971962616822,0,12.4610591900312,5.29595015576324,6.23052959501558,3.11526479750779
HAAM,79-11,67.4193548387097,0.645161290322581,15.1612903225806,0,16.7741935483871,0
HAAM,79-12,58.9861751152074,13.8248847926267,9.67741935483871,2.76497695852535,14.7465437788018,0
HAAM,80-01,46.3552361396304,10.2669404517454,31.0574948665298,0,4.62012320328542,7.70020533880904
HAAM,80-02,36.9489152995459,23.7088873172086,17.6662001275954,0,6.47305814802445,15.2029391076257
HAAM,80-03,17.3228346456693,26.3779527559055,26.7716535433071,0,11.8110236220472,17.7165354330709
HAAM,80-04,16.3934426229508,30.6010928961749,42.0765027322404,0,0,10.9289617486339
HAAM,80-05,25.8687258687259,30.5019305019305,25.4826254826255,0,8.88030888030888,9.26640926640927
HAAM,80-06,26.541095890411,25,15.7534246575342,14.5547945205479,11.986301369863,6.16438356164384
HAAM,80-07,25.7142857142857,3.75,48.0357142857143,21.7857142857143,0.714285714285714,0
HAAM,80-08,27.5700934579439,9.34579439252336,8.8785046728972,48.5981308411215,0.934579439252337,4.67289719626168
HAAM,80-09,43.342776203966,2.8328611898017,11.3314447592068,39.3767705382436,3.11614730878187,0
HAAM,80-10,27.037037037037,3.51851851851852,25.3703703703704,36.6666666666667,3.7037037037037,3.7037037037037
HAAM,80-11,46.6666666666667,10,10,13.3333333333333,20,0
HAAM,80-12,23.0769230769231,26.9230769230769,11.5384615384615,23.0769230769231,7.69230769230769,7.69230769230769
HAAM,81-01,40,22.7027027027027,13.3333333333333,0,13.6936936936937,10.2702702702703
HAAM,81-02,39.6551724137931,15.5172413793103,23.2758620689655,0,12.9310344827586,8.62068965517241
HAAM,81-03,29.9065420560748,11.0280373831776,17.9439252336449,0,29.9065420560748,11.214953271028
HAAM,81-04,18.4782608695652,17.3913043478261,22.2826086956522,0,27.445652173913,14.4021739130435
HAAM,81-05,35.7142857142857,20.8333333333333,12.5,0,16.6666666666667,14.2857142857143
HAAM,81-06,33.695652173913,15.527950310559,25.9316770186335,0,16.4596273291925,8.38509316770186
HAAM,81-07,51.5325670498084,3.83141762452107,8.42911877394636,0.383141762452107,19.7318007662835,16.0919540229885
HAAM,81-08,33.5164835164835,4.02930402930403,3.66300366300366,32.6007326007326,19.96336996337,6.22710622710623
HAAM,81-09,48.265206068268,5.30973451327434,14.6649810366625,16.8141592920354,14.6930745891277,0.252844500632111
HAAM,81-10,46.9230769230769,11.5384615384615,11.5384615384615,25.3846153846154,4.61538461538461,0
HAAM,81-11,50.7462686567164,0,19.2371475953566,4.97512437810945,20.2321724709784,4.80928689883914
HAAM,81-12,54.1666666666667,0,25,0,16.6666666666667,4.16666666666667
HAAM,82-01,29.9212598425197,7.8740157480315,31.496062992126,15.748031496063,4.7244094488189,10.2362204724409
NOCA,77-08,44.408945686901,31.9488817891374,16.6134185303514,7.02875399361022,0,0
NOCA,77-10,31.9148936170213,25.531914893617,17.0212765957447,21.2765957446808,4.25531914893617,0
NOCA,79-02,18.75,15.3125,20,23.75,12.5,9.6875
NOCA,79-03,15.3846153846154,24.2307692307692,30.7692307692308,21.9230769230769,7.69230769230769,0
NOCA,79-04,20,33.3333333333333,26.6666666666667,6.66666666666667,0,13.3333333333333
NOCA,79-07,51.7311608961303,16.2932790224033,18.7372708757637,13.2382892057026,0,0
NOCA,79-08,36.3636363636364,4.54545454545455,9.09090909090909,27.2727272727273,22.7272727272727,0
NOCA,79-09,52.1739130434783,8.69565217391304,17.3913043478261,13.0434782608696,4.34782608695652,4.34782608695652
NOCA,79-10,45.4545454545455,16.5584415584416,23.7012987012987,9.74025974025974,3.24675324675325,1.2987012987013
NOCA,79-11,31.9587628865979,6.87285223367698,37.1134020618557,11.6838487972509,8.93470790378007,3.43642611683849
NOCA,79-12,50.1607717041801,11.2540192926045,0,19.2926045016077,12.8617363344051,6.43086816720257
NOCA,80-01,50,15,12.5,11.25,8.125,3.125
NOCA,80-02,23.3870967741936,4.03225806451613,23.3870967741936,22.5806451612903,22.5806451612903,4.03225806451613
NOCA,80-03,54.8387096774194,6.45161290322581,12.9032258064516,25.8064516129032,0,0
NOCA,80-06,10,40,25,0,15,10
NOCA,80-09,23.5294117647059,29.4117647058824,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529
NOCA,81-03,18.0722891566265,38.855421686747,6.02409638554217,18.9759036144578,0,18.0722891566265
NOCA,81-04,0,31.413612565445,31.9371727748691,30.3664921465969,0,6.282722513089
NOCA,81-05,0,25.6410256410256,25.6410256410256,0,0,48.7179487179487
NOCA,81-06,0,30.7692307692308,15.3846153846154,7.69230769230769,0,46.1538461538462
NOCA,81-08,15.3846153846154,46.1538461538462,17.6923076923077,0,7.69230769230769,13.0769230769231
NOCA,81-12,0,31.5068493150685,27.3972602739726,0,41.0958904109589,0
RBLE,77-06,23.1557573183339,38.422121340833,20.920229769208,6.83667639516602,10.665215176459,0
RBLE,77-07,16.8263943493563,34.6739984083815,11.3118617474664,12.0188531066831,16.684996077513,8.48389631059981
RBLE,77-08,17.1945701357466,40.2714932126697,9.50226244343891,7.69230769230769,9.04977375565611,16.289592760181
RBLE,77-09,20.7373271889401,27.6497695852535,20.7373271889401,12.4423963133641,0,18.4331797235023
RBLE,77-10,28.125,21.875,8.48214285714286,12.9464285714286,0,28.5714285714286
RBLE,77-11,56.1674008810573,26.8722466960352,8.14977973568282,0,0,8.81057268722467
RBLE,77-12,36.7857142857143,52.5,6.07142857142857,4.64285714285714,0,0
RBLE,78-01,41.6974169741697,23.2472324723247,27.6752767527675,3.690036900369,0,3.690036900369
RBLE,78-02,38.8278388278388,32.2344322344322,19.7802197802198,5.49450549450549,3.66300366300366,0
RBLE,78-03,22.7565084226646,32.3736600306279,28.6370597243492,16.2327718223583,0,0
RBLE,78-04,29.7413793103448,9.05172413793103,33.1896551724138,10.7758620689655,17.2413793103448,0
RBLE,78-05,9.23076923076923,18.8034188034188,28.8888888888889,6.4957264957265,36.5811965811966,0
RBLE,78-06,15.4446177847114,13.2605304212168,23.7129485179407,11.3884555382215,36.1934477379095,0
RBLE,78-07,17.2131147540984,26.844262295082,6.76229508196721,26.2295081967213,18.8524590163934,4.0983606557377
RBLE,78-08,18.2776801405975,18.2776801405975,16.5202108963093,31.9859402460457,7.90861159929701,7.0298769771529
RBLE,78-09,9.23076923076923,7.69230769230769,15.3846153846154,15,0,52.6923076923077
RBLE,78-10,25.963149078727,29.1457286432161,24.7906197654941,0,0,20.1005025125628
RBLE,78-11,27.1573604060914,22.8426395939086,23.3502538071066,26.6497461928934,0,0
RBLE,78-12,18.0904522613065,18.5929648241206,38.1909547738693,20.1005025125628,0,5.0251256281407
RBLE,79-01,52.0912547528517,26.615969581749,11.4068441064639,9.88593155893536,0,0
RBLE,79-02,60.427807486631,6.95187165775401,23.5294117647059,9.09090909090909,0,0
RBLE,79-03,43.9130434782609,20.8695652173913,18.2608695652174,16.9565217391304,0,0
RBLE,79-04,39.2957746478873,13.8028169014085,22.5352112676056,24.3661971830986,0,0
RBLE,79-05,23.7037037037037,28.1481481481481,22.2222222222222,22.2222222222222,3.7037037037037,0
RBLE,79-06,25.7575757575758,22.7272727272727,26.0606060606061,18.1818181818182,7.27272727272727,0
RBLE,79-07,26.1479591836735,35.2040816326531,22.8316326530612,8.16326530612245,7.6530612244898,0
RBLE,79-08,16.6414523449319,51.285930408472,12.4054462934947,19.6671709531014,0,0
RBLE,79-09,37.007874015748,38.5826771653543,8.66141732283465,15.748031496063,0,0
RBLE,79-10,28.5714285714286,57.1428571428572,1.93050193050193,12.3552123552124,0,0
RBLE,79-11,23.0392156862745,41.6666666666667,24.0196078431373,11.2745098039216,0,0
RBLE,79-12,49.6062992125984,32.6771653543307,9.84251968503937,7.8740157480315,0,0
RBLE,80-01,37.8947368421053,36.8421052631579,15.7894736842105,9.47368421052632,0,0
RBLE,80-02,30.3191489361702,52.6595744680851,1.06382978723404,15.9574468085106,0,0
RBLE,80-03,43.0555555555556,17.0138888888889,27.7777777777778,12.1527777777778,0,0
RBLE,80-04,34.5864661654135,28.1954887218045,22.5563909774436,14.6616541353383,0,0
RBLE,80-05,8.84329571984436,35.373186770428,15.3165914396887,3.89105058365759,36.5758754863813,0
RBLE,80-06,29.9572039942939,39.3723252496434,9.12981455064194,19.5435092724679,1.99714693295292,0
RBLE,80-07,18.5185185185185,42.5925925925926,14.8148148148148,20.3703703703704,3.7037037037037,0
RBLE,80-08,28.5171102661597,19.0114068441065,18.6311787072243,26.2357414448669,0,7.60456273764259
RBLE,80-09,40,13.3333333333333,22.2222222222222,24.4444444444444,0,0
RBLE,80-10,19.6491228070175,14.0350877192982,11.5789473684211,47.719298245614,0,7.01754385964912
RBLE,80-11,14.84375,21.484375,21.484375,42.1875,0,0
RBLE,80-12,40.5529953917051,28.5714285714286,9.21658986175115,12.4423963133641,0,9.21658986175115
RBLE,81-01,66.6666666666667,0,23.2323232323232,10.1010101010101,0,0
RBLE,81-02,35.207100591716,35.207100591716,11.8343195266272,11.8343195266272,5.91715976331361,0
RBLE,81-03,20,8.88888888888889,13.3333333333333,26.6666666666667,31.1111111111111,0
RBLE,81-04,8.89261744966443,3.35570469798658,20.1342281879195,50.8389261744966,16.7785234899329,0
RBLE,81-05,1.23456790123457,6.17283950617284,43.2098765432099,24.6913580246914,24.6913580246914,0
RBLE,81-06,11.1111111111111,14.8148148148148,25.9259259259259,37.037037037037,11.1111111111111,0
RBLE,81-07,9.40438871473354,5.64263322884012,18.4952978056426,60.1880877742947,3.13479623824451,3.13479623824451
RBLE,81-08,29.5081967213115,8.19672131147541,16.3934426229508,27.8688524590164,0,18.0327868852459
RBLE,81-09,0,19.5804195804196,39.8601398601399,36.3636363636364,0,4.1958041958042
RBLE,81-10,12.5560538116592,4.48430493273543,11.2107623318386,0.896860986547085,0,70.8520179372197
RBLE,81-11,6.47058823529412,0,31.1764705882353,56.4705882352941,0,5.88235294117647
RBLE,82-01,21.4285714285714,0,64.2857142857143,14.2857142857143,0,0
AKIA,77-06,30.3630363036304,13.2013201320132,14.5214521452145,26.0726072607261,6.6006600660066,9.24092409240924
AKIA,77-07,35.6589147286822,46.046511627907,4.34108527131783,7.44186046511628,6.51162790697674,0
AKIA,77-08,52.2214810151949,13.4356237563366,13.7958637565288,3.04202802030262,15.2101401015131,2.29486335012401
AKIA,77-09,35.126582278481,34.8101265822785,2.84810126582278,10.9177215189873,16.2974683544304,0
AKIA,77-10,22.9038854805726,31.9018404907975,21.2678936605317,6.33946830265849,17.5869120654397,0
AKIA,77-11,37.117903930131,24.8908296943231,13.3187772925764,8.73362445414847,11.5720524017467,4.36681222707424
AKIA,77-12,34.7326738704571,37.0528049381259,21.4158413862563,0,6.79867980516071,0
AKIA,78-01,41.4976599063963,21.5288611544462,16.6926677067083,3.1201248049922,9.3603744149766,7.8003120124805
AKIA,78-02,39.8496240601504,30.0751879699248,7.5187969924812,11.2781954887218,11.0902255639098,0.18796992481203
AKIA,78-03,66.412213740458,16.793893129771,11.704834605598,0,0,5.08905852417303
AKIA,78-04,42.0689655172414,37.2413793103448,6.89655172413793,0,6.89655172413793,6.89655172413793
AKIA,78-05,41.0029498525074,20.6489675516224,14.4542772861357,11.7994100294985,6.19469026548673,5.89970501474926
AKIA,78-06,62.3096446700508,21.3197969543147,2.53807106598985,5.96446700507614,7.86802030456853,0
AKIA,78-07,57.220971373432,22.3544548086201,13.9916371823738,0,6.43293663557414,0
AKIA,78-08,42.0091324200913,26.9406392694064,12.1765601217656,3.0441400304414,15.8295281582953,0
AKIA,78-09,43.8311688311688,16.2337662337662,12.987012987013,3.24675324675325,18.5064935064935,5.19480519480519
AKIA,78-10,44.6504992867332,19.5435092724679,15.2639087018545,5.70613409415121,8.7018544935806,6.13409415121255
AKIA,78-11,38.7061403508772,29.3859649122807,14.4736842105263,0,8.66228070175439,8.7719298245614
AKIA,78-12,37.953091684435,10.6609808102345,24.3070362473348,2.13219616204691,5.54371002132196,19.4029850746269
AKIA,79-01,37.6731301939058,21.0526315789474,11.0803324099723,0,5.54016620498615,24.6537396121884
AKIA,79-02,36.2445414847162,30.5676855895196,17.4672489082969,0,6.55021834061135,9.1703056768559
AKIA,79-04,18.4745762711864,5.76271186440678,31.6271186440678,9.49152542372881,8.47457627118644,26.1694915254237
AKIA,79-05,48.8571428571429,33.6428571428571,7.14285714285714,6.78571428571429,3.57142857142857,0
AKIA,79-07,25.3472222222222,27.7777777777778,18.75,3.81944444444444,13.8888888888889,10.4166666666667
AKIA,79-08,23.1578947368421,24.4736842105263,23.6842105263158,7.89473684210526,14.4736842105263,6.31578947368421
AKIA,79-09,16.9753086419753,12.3456790123457,39.8148148148148,0,9.25925925925926,21.6049382716049
AKIA,79-10,24.8837209302326,13.7209302325581,14.4186046511628,6.97674418604651,10,30
AKIA,79-11,13.1086142322097,32.2097378277154,29.9625468164794,1.49812734082397,5.61797752808989,17.6029962546816
AKIA,79-12,25.8333333333333,14.5833333333333,15.8333333333333,16.6666666666667,5,22.0833333333333
AKIA,80-01,35.3356890459364,17.6678445229682,29.3286219081272,0,3.53356890459364,14.1342756183746
AKIA,80-02,53.2520325203252,18.2926829268293,8.13008130081301,9.75609756097561,4.47154471544716,6.09756097560976
AKIA,80-03,35.625,31.25,0,14.375,12.5,6.25
AKIA,80-05,55.7142857142857,21.4285714285714,0,0,15.7142857142857,7.14285714285714
AKIA,80-06,19.0476190476191,30.4761904761905,9.52380952380953,17.1428571428571,9.52380952380953,14.2857142857143
AKIA,80-07,27.0057899090157,45.4921422663358,1.86104218362283,7.03060380479735,12.4069478908189,6.20347394540943
AKIA,80-09,28.4431137724551,36.5269461077844,5.98802395209581,9.58083832335329,13.4730538922156,5.98802395209581
AKIA,80-11,10,40,30,0,10,10
AKIA,80-12,0,22.2222222222222,44.4444444444444,33.3333333333333,0,0
AKIA,81-01,29.1666666666667,15.7051282051282,39.7435897435897,0,11.5384615384615,3.84615384615385
AKIA,81-03,20.6896551724138,27.5862068965517,37.9310344827586,13.7931034482759,0,0
AKIA,81-04,13.0718954248366,44.7712418300654,12.7450980392157,29.4117647058824,0,0
AKIA,81-05,13.0597014925373,57.4626865671642,8.58208955223881,20.8955223880597,0,0
AKIA,81-06,34,53,3.66666666666667,9.33333333333333,0,0
AKIA,81-07,15.1785714285714,50.4464285714286,6.25,28.125,0,0
AKIA,81-08,42.6764705840389,45.3823529486652,8.41176470563495,3.2352941175519,0.294117644108996,0
AKIA,81-09,43.0167597765363,25.1396648044693,10.0558659217877,12.0111731843575,9.77653631284916,0
AKIA,81-10,70.6270627062706,26.0726072607261,0.99009900990099,2.31023102310231,0,0
AKIA,81-11,30.7692307692308,17.5824175824176,28.5714285714286,21.978021978022,1.0989010989011,0
AKIA,81-12,46.8646864686469,26.7326732673267,7.92079207920792,10.8910891089109,0,7.59075907590759
